"my_auc","power","avg_log2fc","pct_1","pct_2","cluster","gene","avg_expr","statistic","pval","padj"
0.39198886908421,0.21602226183158,-0.991093356104628,0.189663200372497,0.352220310007982,"Adipocyte","TMSB4X",0.27375300147355,1762486569,1.40509431081381e-269,1.07687210626861e-268
0.525628346604201,0.0512566932084015,0.0273259941955563,0.107248176315381,0.0532017487923675,"Adipocyte","GPM6B",0.127143000127581,2363365325.5,1.09043375788574e-73,3.18169637903971e-73
0.778187539714488,0.556375079428976,1.51492611513158,0.85767499611982,0.454577110079057,"Adipocyte","SAT1",2.55604619881937,3498938860.46875,0,0
0.632149013908239,0.264298027816478,1.00775343630641,0.88530187800714,0.45145467598477,"Adipocyte","DMD",2.65242484279402,2842310673.82812,0,0
0.459279573715891,0.0814408525682179,-0.319979380263348,0.133322986186559,0.19711887747133,"Adipocyte","TIMP1",0.182044397317459,2065043535.5,2.40147972915203e-59,6.38798685845423e-59
0.474083837184078,0.0518323256318434,-0.15888234464396,0.200838118888716,0.233566381458559,"Adipocyte","FLNA",0.248735759270875,2131607455,3.7091866167264e-22,7.14572245611303e-22
0.47894813807826,0.0421037238434796,-0.223498101686313,0.128045941331678,0.155574311495401,"Adipocyte","F8",0.161117809518506,2153478650,2.37994098812821e-20,4.47528514658488e-20
0.476873708723641,0.0462525825527181,-0.176962124930767,0.139531274251125,0.174144124908827,"Adipocyte","CTSB",0.169158343584325,2144151462,3.22899487451006e-22,6.22949476721122e-22
0.736532623565521,0.473065247131041,1.22400349293289,0.909514201458948,0.550472664013768,"Adipocyte","DLC1",2.72415886635811,3311647240.64062,0,0
0.489641380893663,0.0207172382126741,-0.076459736238384,0.0262300170727922,0.0460999666118796,"Adipocyte","MSR1",0.0299347970564595,2201558323.5,2.66644841869324e-15,4.6611900297792e-15
0.619037018774487,0.238074037548973,0.575445759145927,0.787676548191836,0.513848905141914,"Adipocyte","RBPMS",1.81264038699893,2783355644.39062,3.70635344248815e-268,2.82581371554551e-267
0.515986586302454,0.0319731726049084,0.0213758822258009,0.0512183765326711,0.018734604565718,"Adipocyte","XKR4",0.0681664838541035,2320013398,5.37341464736422e-78,1.60755187309969e-77
0.470858274869764,0.0582834502604711,-0.386297136019323,0.149774949557659,0.185351356231183,"Adipocyte","FABP5",0.204319971061778,2117104466,1.05879677988958e-32,2.27742170095447e-32
0.558797303832568,0.117594607665136,0.350122431219998,0.746236225360857,0.496464155058444,"Adipocyte","ZFPM2",1.6357260408023,2512501809.29688,7.29224426676898e-68,2.05917918913476e-67
0.50407918368584,0.0081583673716803,-0.0108425958902206,0.0291789539034611,0.0206533467650064,"Adipocyte","PKHD1L1",0.0472634488363122,2266474538,4.77086059567533e-06,6.8185017293706e-06
0.622408834477072,0.244817668954143,0.564736830053011,0.795902529877386,0.57578888390535,"Adipocyte","NFIB",1.95602577647098,2798516227.65625,6.40539729513897e-272,4.95658423383074e-271
0.746276025489456,0.492552050978912,1.00813820633024,0.698277200062083,0.177389794125697,"Adipocyte","BNC2",1.42036386936887,3355456176,0,0
0.500164601439353,0.000329202878706525,-0.00565509145477322,0.00527704485488127,0.0049337038029499,"Adipocyte","CCL21",0.00726955481246779,2248873531.5,0.707449538531751,0.749908117225011
0.484818997773731,0.0303620044525387,-0.211830975821861,0.219152568679187,0.22627401472803,"Adipocyte","FRMD3",0.316674100183975,2179875602,9.71799085145522e-09,1.49153163290483e-08
0.494339840208582,0.0113203195828359,-0.13817813498099,0.464379947229551,0.409526074975675,"Adipocyte","GSN",0.962078717485301,2222683850.5,0.0788435677763846,0.0935772569362952
0.481861584466681,0.0362768310666374,-0.227421970025461,0.302498835945988,0.29291842264775,"Adipocyte","STOM",0.418289343191464,2166578282.5,4.284060239732e-10,6.78759166446204e-10
0.464179594242453,0.0716408115150943,-0.323366769686626,0.258419990687568,0.281529204574602,"Adipocyte","ENG",0.366252725609284,2087075335.5,7.18982142604001e-36,1.59059332942365e-35
0.4460614942292,0.107877011541601,-0.329171162434145,0.0495110973149154,0.151408677758783,"Adipocyte","EGFL7",0.0607316520857113,2005611522.5,2.69715370438447e-127,1.06722693870185e-126
0.406668543195254,0.186662913609493,-0.780710990907102,0.185938227533758,0.324373471203821,"Adipocyte","IFITM3",0.257980802184922,1828490301.5,2.27078110835404e-212,1.34159667495241e-211
0.897382170605803,0.794764341211606,1.81590125842943,0.83749805990998,0.0908113886448865,"Adipocyte","PNPLA2",1.94582051827036,4034869731.5,0,0
